TICKET_NUMBER,TICKET_CREATE_DTTM,TICKET_CREATED_BY,TICKET_TYPE,SAP_CODE,SAP_NAME,REQUESTED_BY,COUNTRY,BL_CD,SERVICE_TYPE,SUBJECT,CALLBACK_DATE,CALLBACK_TIME,REFERENCE_TICKET_NUMBER,REQUEST_MISSING_DOC_DATE,APPROVING_STATUS,APPROVING_DATE,SAP_CREATED_DATE,STAGE,STATUS,TICKET_CLOSED_BY,TICKET_CLOSED_CODE,TICKET_CLOSED_NOTE,TICKET_CLOSED_DTTM
CUST---2025---000001,2025-02-28 01:58:52,GATES,Customer,,xyDRDxZrNXeyrWxntLtBwoEdyLgxSIqqWEPkdoDoyihoiCMHbOsODJnaCVffBAQMsoAtwlUTStlRqfVdPuiINuGhPgsBeMEBqrYg,puedWlnbdLQkCFkVlKpiTTTvoVJhnaFeVmxBgaXspqubbLXuQLFCKfsUBnOyfTRYWYtapRBTVniWpeMIHMKjhUFEsDKCcyADwWYn,UH,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-10-15 17:59:21,GATES,Customer,,NxtykSuyDrvDSwWrpASZRhKKyRbEUwRpCbzqxcOjNuFgZVHpQRVnnqZqyKmTHtbOmYVmSjPLSWAsKESRNpLhCzNkrLiCzWDoDvJm,JZFMHxFFyBNmawIaetMuYWOOtZXBwGIAKEgwarmdAlfHEyZaopqKAnaFSRNMiMcgzXanKacUiRibfcdsdlLUmPqmOlSdNvXbYGVb,JO,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-08-21 09:25:31,GATES,Customer,,OoaPotLdAqWRLJumxQXLHFXWEPYTgMaHIZHreJofnstzNLGhMNRlNTsVNHiWoJVrKaIezSXmHODQnYsJnLgRCDkDzhOSIciSgEUC,qnBkMXdpsjeJLkHNjcgjsYKQVwFjOHSdnsfKviiWOnoXghcmVMIMEbbbmDEiHJHgCfEORFRWRknSTKteDZAmBWDxUnbnrxxQFfXq,XF,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-05-19 03:04:15,GATES,Customer,,qfZpSuHTcxLpnWCALBgyPihtHIGTzGGUlqZMxtWGDwrYCtFBWdQkPzJhxGKGQIIhnRWIyknEXWzhSJBWxWRJVpWFihLaVPfKQtnY,KKUMZktGxsWMVdaRqkwlSDXdBqgfemnTkDPOyHajKlUrWjTocqKSSqyXYwGuzDqWyFaTOdFpzEqUprMZCZoEGoUZEBepdYgZKasw,PJ,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-08-17 09:07:59,GATES,Customer,,lUbDOdsKVppFBhVDPptjjjtWzDtnzlnsFJgLLkRnfxLzmqGOyPIZYReDtOBSSnOBUiAKHeGqFsZDoIhJnnBdxgJqhnDUrZIHngKk,WyoaznvfzcgkynHbyvuVfhEbabnUnGUeuNzIZqiYzntwjlDRtIortupnSDyDUpSwjOWInYdtqdCGtnkuEyDuhoPJqsnLmnwXlGxy,UI,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-02-26 12:58:13,GATES,Customer,,hompYdRzCZThWDBFIAyQvtIyycQZUYWayKqXUiaEZqUlobRpAmsmZomhNjnzRSDPmQZOWpBFHHtyWQvXdRrjgJxbquGqOOkOCBCr,DMCfXEnUIdfdFmyJmELJfHTLSBEOrSlQRzFtgQPuWRMkrbuNZlpGcvwRqLWEFqSaTckpuNuMDgBMLtLOeTLcHEnopNZQKPkJrTEk,LD,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-05-21 10:25:34,GATES,Customer,,dXTnNArKhfNzFhbrAzoUDAgFmPFYkcAUvhCyFwebfMtdyXjyStKoUHSPXzxMlOHsMmjDfHakXjxtyxRlFpmzazYzOOGKzrHPGQyM,TwvjBNQsLoABMMeisyaEnIGDwVTPOtHiJSpxrmttKNWRXHaEfBpHGycWODTzEIQqhIjtYvUObAqfrQVIOIiNsqRaqEnVlbtwEVPT,QQ,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-10-27 21:33:04,GATES,Customer,,QhKAGKDLfVKsgmuzFgYfaHtXswcphIvwEdyHbWhnDwogyzyLgGtwDECOlaAjJZRxxQoBmKOIYUVUvysnUrEViZnwsbvggjrFqPea,nVMPiDfkRgogtFDgfcifrGimephgcXrqZldNpbBRuZAQAYxfkNtMpQHykgoEdvbhyekxqmTMFxjuYWBZyJRrKfPvXhzyFdskkrke,MM,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-04-08 09:41:19,GATES,Customer,,OLYMhsYbWHiMpsonCusUsJRwaVqKKumhcKWvmnkvNIJlqtegRunocqhpbGEoCpVOTRMKrdflmlZIBzjpqXJAHKRBZZXxDKXvRTWE,fAbDaroamoZbbhDmfzQTMOjBiElAejqXpHOafOakOMShhqIlQEoclLjbGuwmmEiIktUgORImUCcRxzeHjZcbcBXEzlXZjieRwVDo,OT,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-01-03 20:14:43,GATES,Customer,,ZfKiKZhIngfLnxXMsFeDWCRNERuSkclXLIiwTwANhrJQyadrHaQjKYwSHDhujIWXVdJRmKHqbYVxJEoDliysdRkDylqZItNRlBQx,qGtCmATOuwQknFSDwNPLZkiIiHDTKqjnsmaXLsCxAAIwREyHIovbhfWTbpVKEwSJWHZMtvFeTlSpjCuGvOIEzBTpGvZZJIDGjrMN,DH,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-11-30 07:13:28,GATES,Customer,,smnOhgHBMXzXsjjVsEPVooOBVCcKdBTYwmtdAOEfFRKHNVWogRLluINWwcLjzMHsoAIQsZdRHnnAXCjIPnakLvhhefqzkFUkizgX,CMjmkuvuZqIxCqslgFBTKMnpjChYvDcxxSdNbnRlfEmyDTDOHRVsbflNJhWeNvmrJUHqKRvBDmwenEhUwIhmJxvYRrLWEYpsdIpN,LW,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-08-29 22:43:40,GATES,Customer,,wXjRNBFjBMzhTzOnVRBkkrIIAjQyDodZsutabhRCZeKizeakMHTgjYNgWokDVgabHgsHYQTqWIcsLyNStgWxjwqLqvibTZDlBBmJ,sxXfBpXXYjONxxLkRVgsalHcjmQYPkBZSwJpMGJkEandgMEVWHGAcuGWboxEgVrEUNIUCObjnAiZNVwBXcddOolURBKzcWEudlYv,VI,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-03-31 17:24:34,GATES,Customer,,qfxzkeOuMcHxvdKDWyycJGypNUeqmEHANqFeUBlkmSQevJYVmTBmNXyjnXlDZiroUJgnIwSYodXItSsaBrkIElMeKmoDffsXlsjV,bscTxHwUeOpCKUpQKvdmnkxPyAZztbAjuHhpFCwmqEPsNhvuaMKBXHMClcWvhOCdHCxiVnHdOObtfPLcENlWnOsWMxBHxrKYAPww,TH,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-02-08 13:58:22,GATES,Customer,,tVzHwxNaIzDDlsrorpSnTiCpiFYIMNrffkIwqXKrvqcNzPqsHUnUCyPcuKOSvPVNZhAhpQjaLicKCZUccsNNysYmbvJaJBpEBzPJ,YinkmBKHfBWgAcwmmpgzlchQkpIocXsVttQmKEskcFUFoMtvIbcrGWSfKlZRpkFVYGdFloYoEuYfBHhgEANUVswMIJWGEKLimxQo,TX,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-11-09 01:58:15,GATES,Customer,,MdvsEUWCaMktEwFMhiGlpQegukdtXMndZJuBxJOtruNNykAHDMoZPdviaUKDYnXuMhpMGpTZedFeBPurnrbbBmHRrqjMkvLklCbC,qDRZSOewUKhAmAmyjCXpQwGmLlevNkVcxnXfjQqXfQVMwYfGwOdBFpomooEBuNgdUMavaXuLJcaVnKYlxcaGCwqshjzPDWntHLVR,FJ,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-08-24 21:08:10,GATES,Customer,,OGYnTYMkxmVGiVNmzZMYxirsyHtSdFwPXejWkocZlnRSmMclvXusNgIlCRibSBTZllzvkGMAmRJWRUTTeViTaKEvIkYMSBOvzQhC,brttuQHWqZqtZFOSIlUtemBjyCvredNnyNPJJUxtMgfPYZQUjSQuPhXqvNQvGkbZgXDcLKVHgsVAVMlKcVguucMpiCZGbIazpelz,HD,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-04-29 11:19:27,GATES,Customer,,IGKfpHbNCoJIYqxbaKyOmrggJdOPNBZTwLwpxGxeCzGGvNuFlcjoSqkUCMjpRbenXkpEWDRcKVCOiIvCaAnXhmziNWWupxHMwgft,kEwSJvuNNSkBOBTqSwOTPaWWkEvygxIMuWWGRxDmKvqbLaXSZGQJtmZrHoBxZIeRWlYvptdYxSjYrhEFnOMsdHpfdluCgbLAGPVF,GP,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-04-11 07:17:57,GATES,Customer,,PPngUOTTgIcmGpWXSOCOyrvFXFfrkomJWXGPoHoZfgULabQOWdJzCspKtflKptHJvgkWAOuusoTtQETRztoMnAYtLiySsuzafgGn,vjdFpTCjBTkVkUplUQqZFjCeRgRHVtpjpeOnfosqgxxAiqfXWBrjzFLcGAvxVCZGqfqhecJRwHBQhdrYkzxwioqObSoyYZrNeyPr,YO,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-10-19 13:26:01,GATES,Customer,,kcYmpqhfPlxuZxiplHidoMXKSYGeldQWYBUQvCuZMvNJDsxRlqkcoyQSJwskVqTzCsrSpuJHyPyoQkYoosFyFEXFResdiqvkVKdW,RbEcGBXhbYXpxxLvMuJFTttsUcRhGJvyzxlhaUoBTsMviHlrgkaLQRnlYQsfZyBTeKWpMwKvTCoipsxxcaSwlCaFnHslPslvmCsX,IP,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-07-09 18:21:42,GATES,Customer,,gsvdKTbsuWcEtdTbqgsBUIxjInBQOsXnbltkqCwKvUraNyyKGRRrSXWdseTUTBECOZkuVuGrguzTvoMsmuUkGHDcdFmKVcHqnhtx,UvGBktTEcrfyicpTTWbBnbanuAVvOTBvtPBingekgsuuxJRtatlBvtGGeVyvWbouuqbhayfxZSJTyUZetOhnGgjoxvBdwyAzkTqn,SS,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-09-06 20:12:16,GATES,Customer,,JlMykaOsmnOOjobVZeDvIwnbjCVdhSoXJJHtzZcJdIINQkhAtvyOBiLlorDUaoNtePCBPKYERKSISsJikwohJUINZNmVhkaXKuiv,PkkmQjUKdwwAWcNjPNwdgdyhgGsHecoXWZyiUZdQROvlVTdLktUjWKmdRBcOWaJkCMicQprVgAQleCfyepCZPNcreEaChCFvyMPr,FU,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-03-06 17:59:49,GATES,Customer,,voYwGxcdrbmEKJpKNgkhNBlSOFKCcJufnLDwdmFXmrIfuAnxRwrjfCZDRmEhhrTzLeApavTJXRBZcigfVbKWRrOsJPXoJEddfHqr,iLAtEZDWzbFJimvLkXtAZKtZArKnifzaoNfbfKhtFUgqTOlXIYnRrPMoJyJOvuDJSidprkgbQJRfJWtToyHVydfEhKoShLGnmXCz,WD,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-11-21 14:18:14,GATES,Customer,,mNnvaLKJuUgJOozMhJglzuxuNxLNtUVFCOELUfdpkGAOOBdFexxAbWEtDdXpVPpfqGPjwAfWCjltrjqhOLbUZYRXNOToRKWfMLaV,dYGlGpVMyZnlTWCuXPZBRkcVZgmDmkFbYVOPAXfHsNYmzJXTKNHlXCWcFMXOzMhBijblFHwdWTDCQGsBlazAjDcoTThhQTubxrCZ,CD,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-04-28 15:58:20,GATES,Customer,,gbRTdMHIDsFquQuxZKaJjuPczmenlQwhbjKCrsnuOdRmaKtCfyXNFGcieVnIvPjHtUPquUGihzrxYXGXHVqKYaPhnhBtFVKIZwjR,HwkvIOoWnlDfOyToaVMzMUmJSCToHSARdxSNlevjrmImFsmPqtiTUjbRFwgMWiYXNGbkMmrREzVeRMifrqBCcTgDRuBchtXOzubd,NL,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-07-05 02:45:39,GATES,Customer,,ImuBOfqrYcqcnrpjYlvcZBBJRKIcsnYGDxDMRJdBRIpsyyDNaXtIvswhdxjTskYkLpwJcVJYvIZwJMvOMtplRjvKqScZKnaeHevG,UwmBKRynStcxSVPWIBMuCnSFzJDUtddILlENkTqCRyQZLLSnPRqmNkMaTBlVOsvzpHsouDvMBMAtCAafizhxBMyqumRJJZIzYgMf,YD,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-01-08 17:48:17,GATES,Customer,,bwHAhRUVMlwnUrMDdUBmAaWrqNDVWbnYmxYpeiUwXjiZJcYcoJzbKmcbELanlmlqXCfTNhxYSLIajibHrkNgTBSpFrOiVkLibHFM,GAKWgdZyEOKHrEDZNAJEgcIiGKVpnYftTCLLFnGNpEkxrhicSeNZQNPAhfpVbYbKHVWxgkqKscjEoznTWxvPaLogYQnOGjLxbuhX,HP,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2024-12-18 18:09:50,GATES,Customer,,YVHWCqNaTOQKAHTOiVPnmNmOxbHErmHWDPmsTyjKUKQsQWIzgpKZVKiojHdDrilFOsQbCLKsCKGuNAZvzdzazGONFkWWdKifyCcG,qArhuKrxNQUDDVNLmqyJfViPjCOYxGUnlsSrHIShEGtwcxYQmLqBHhHfWjejGtanQOLNDzROCnoFxCpSrDQuspokVgntCgdMFrbs,GD,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-04-18 16:07:16,GATES,Customer,,ReRrBYnHftYcyFZAYxkETjQOfcNVlgLRXVkfUivDiVmRmwcvAyxjFmzVuKAJmYKLLVAWQsSCiYEiNBgvEidOgYinLaPPxKSLofcq,yimeiSqJsquCWqqOglbYDPkZgACLKruxBiRmUvHkUiavKVojdDgBEaigwuyhPuwTYHrsNHAaHDVMLegmdoumbyDeoleVMcaqNWea,EF,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-05-26 15:56:07,GATES,Customer,,fjFdMkkaXjeaNdrUpImgqInHHLLKfYpHVIKWqwPLDrxkoRUololBrvKDFjmTGSlDYtIfncanChOOlHBSIejjsuqAtuSMHDFTbnec,fifclpoKxqlTaebErjKFUJPdnUjONEnYDHJBXQqoSIWGNRMYdkeyBGXyqMfRXOPWgTatFkCxdBqeJWGhgokIgHvstdvXeWRUUNLg,AE,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-06-15 07:02:12,GATES,Customer,,eEUyUbmpCstwyqIynZpyUiuPjiBYdldClIDMdpwIXnHedOJQpDWXfHVjNJmUwNdtuVuENrLdiqmUgAzmMHlDlCxzyOPaamJTyTBt,XPOioasFgOgVBEaQOeHoQvOujWwcFKBbpBkNZtxRJxaDBlszKkNTSWjZwTtdGDJzVCZjBDHlZkcaZVfzzoTUCzaSLWDJobQJTJqB,AZ,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-01-29 08:14:41,GATES,Customer,,THYHSekZJRIoIxQHltjVIDeMFFoFAPDgPGkFNUVVQOVwKyJOzcgtfMDbKfTLXdAnCvSzWJDvKaoWgXeGuJsqtZMMYeBVoNoKpJwH,sRwsdULNoyLjKnmbCkURIyWnEGjqalixtnQYpbUsUvBSeGzboDxGujyuwmoSDpBeqOfnjTlaYIdFPKarLgIqrIpFHtpVvIOcClfl,ST,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2024-12-26 11:45:54,GATES,Customer,,UOkrJKQQuyrOANqcNUffyIqHXYvTlJqHZIioirLbBsDtTzheEXOjhvweTIZutsHkgZIqLAPLRnWYWefdRvcFviBwuAlCwedEeUIq,MsBzbqwuQklwuZUGrImPEXbDncUpcVPsflZhOFrMdADByNVpDfIVgTbEgJxjtbpqORccBEenVqvDhbngnnfkwLtgtSogSynPSqaL,CK,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-07-10 18:36:06,GATES,Customer,,hrOUZefEgrCQxYGwAtvDRPiZrSEQCOzJdIKJhEdVOgCTPrCSbMZOasoykglBHIVTHjKzODtnuokUPpWJWhQNUaNJXVZtfmghNVkc,CujHPJirjNGcqlGmwSFANeeoIoZTsllMCkCcGzGcXWohXNQHCOBudNupDTBctYvSklBSXwAJSGXrVsjzhefSJvNrCvAyisYTiget,SX,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-06-20 00:37:12,GATES,Customer,,tYaDeUtkAMtlnAvxapnepFqxyPjrVtSVfndmcqmUqanoVVYcDJDjhjnWqomVHUGmHAixzloawhlSwlNFJajYYHgKAtTpoyjsLGvw,JFcDTUVTJCVriylTsvWZHTMLHQpILxRwqxFhfRvYzyVxfpLqUYywbSPDKICLLdNXFWRxtrHMkUFdgSjHQVjNsiuUztcVotMuWKtr,ZQ,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-04-01 02:45:31,GATES,Customer,,FpuwAITnKJyJtiUGMrSnTNpyiVGzncGuiVBtxZhwVdDvVbKTpKKJTFLlfKYhuCjjsJZNlCeOacSKJnzGYakYuZwPmeiFiCdGGmFC,JuiRUjdTayUqXIQiyaBnnazdGebBPpndJyCUjFlmpWqiXVTfGHwiWOHVWVQUXIFwsEfaKXjHJKfkkUYXRTGYYAgjlWrweeEEiYni,SS,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-07-25 02:21:08,GATES,Customer,,NJYAaHunLHeGFZJHNxrldjnfHeIGpVAzuSkBtfuBVUScYhzATmVNLXWcviYQTxLrvjklrUBuCAioPwreYQVAhFGICBcOvjZAouYH,njdDUMuGtyBoRoccvbISWYMwfIvWPDofNwFOCymDTcVHaPJiuvWFJUPTVHcPPSjsRCdfOHwyKDfcsPzfapxsqOJVOXInzuuROhAZ,HZ,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-09-10 04:31:17,GATES,Customer,,kkrUxDjgaLfBWXpctsEgupYlIhHlHMCgzEDCacJBNyFfFwkUkRiDFTfySLjqbmYCjFZvKbAdoCkMlquoqbKdZoJyOBQxlHnkDdED,KfvUsIrWRURZBjvxctRgCAUCYSHdikBjmUNUJttzLqImDeHRLZcoPVpsVZuwraobEavIJqBaifJmSMKgwbORwQcnSGpcejCCAUeL,JY,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-05-21 14:47:02,GATES,Customer,,sXNrnnCmTqUilxfiWOukOJmkiIiNWroODJdnaiasoymhCkHFovgFcagEIeUarqsjKICwcjvbWZSJpbJYRMpTanXNUoGGGOITOjlE,hhVRzMFhGVIMbjAVyjySuQEARchmAziQlsEgbvGaOCevlMeoOmHJeiQhuyqaRVwlJJoQxhDybgZlEvtbjnYKhqjeZZjdiFTvNrFZ,QU,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-04-13 10:12:28,GATES,Customer,,oYaOJhlqZXtWuPEnScyckqHroPDyfkxBjNKTOvGBGzAlJHZoQzRqxvrbqkrNzVQwlCwtdNTUYOCuQXQJHvagtrOwXEYLkTtaoajQ,gPVadqjWBRAAgFagERpnyZlGYXquewHZgBHxSrNblFToIidnJFadvPbIVzjbPMbGttoqsFxiCDVpcxXFriUahUmEGkpGPczkMQny,ME,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-02-01 02:12:54,GATES,Customer,,nbLBKeDosnuSXkpxGvHrkoTbDpPDhGPhFuDjjFUCCwKqOLVzEkXhYYqFXQWYTFMSIgEQrygqbKzbUBWgbrHHpYqNXcdGYvflSjDZ,ycoDAmpDnUJkNZBdrCvCKnMaDGGxqyznmadIENjaQGDaueTnvFjERAItWKwyNejaVOsCckenCwdiNrohtigzWKbVLQAXpSOJJWvE,ZG,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-06-28 18:37:34,GATES,Customer,,bywuWppGfXBUMGsmiRHMQtePXgfyWhnpkrTVVNTQCnSGSQFQnhzZOUIkrYtRFVurOspXcFEiOtfdubeEumsGVlaYxnqvJvyfUTno,rcqknoFQDnvdxdustTJcAhvGbwBcwPFHIfCIOsuNEHKfYelEfEiEUNzaIqQguDUEmmqCvdepEeChxHkTqkCcIaoTqQoCtPnqVnBm,TC,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-09-07 05:35:31,GATES,Customer,,xwgnCnKFHjDNbYdAvjtKwiZAtjBroLdHMctNXGtPztceAVFAjmlFCBnRlgFpDrRGkctTtIFfgpSfrOqsOJDBCykVfhNwYNuJXjEn,EaNkIFtmDnWBHQHRdJsiXtDamfzrjvGRNgVfiQROdTFFpNgwKadqguARwQxkbNHRERaeAUPuNjXiIWeaScWCmETxpLBJzkxkQzqi,DO,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-08-16 15:27:27,GATES,Customer,,cVYAzFBCDufnQPIzOtifVdpLhDxCjTPIsADikwDxpinzwOpopKNjCkXBqdiiQRJUIWacUENotyJjtWNBQSHfRIAhSPeXLJDtUVKj,xefGShqsSkzjdkhYEZgBYehDFzrCslwYUrxShMZZnfCKDRBQhiPqgKNJqbPdQGdAOaCUdXkMjZfnhKwOJFxzKFzcBZWKbEshoywk,NU,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-06-15 15:01:21,GATES,Customer,,fQHMOIfUIMEBSPfjspvDuIxXPEjoJEFioIvTxCvSsLwCpokpWsjWgONYotDiGyQtEeorJcJllrnvAoTPdxDywrRgUPCgQmKJeIkc,uNkrWLZRBUXboDgXgLNXufxMSmARYDyYBJTRcxIrGARIKxwPuvGQtGjdgpwceKBMJFhUnJuVUMSjiNpZtIKSuWGMjfibGmizgmah,GS,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-03-30 13:18:46,GATES,Customer,,LazjJFqlKTymSoZNDZVGPhhBqdXLckSASRUwVuzSWAnIfuQLoDvFSXWiigSFQxximoXzDePRYHTvfSAtJbPDIRmRSvGdcdFtLbQf,AbweZsqKRLazLFSBmNFyHNjDEOHECfjrKLbYOARWlKoqgUQWiIuTQUevpyNJmrVFvBVczhtOgQkWHNgRpHxqSZICogDPeITdarKM,QK,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-03-18 03:00:28,GATES,Customer,,ciUbIjfQuzQnQOJhadfHoNGTDlVazHljkiSlhQnJuprmfWlJUAUVMzHtDRdOrfpqreMiCWwyrmoSPHKphNllUxgDdDMKZSydiGnV,DGJyhOPvlQCYrRdxxwfyOcFwuAZWaqcBRIEDGaJUAOWpGYCWgBeQmQhYpadMnUKzpVbszYdyjKfXFCFfWZoPlbHjQOAnMRqtDvUE,QR,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-09-01 10:51:50,GATES,Customer,,RLgXlaQdxLdvmBUJcKjxDHsRZCJAZmBBPNplzcEnCJqLgXmXQwyDnZifDrljbaEaKyMOSqZOgwwHUfaKlfFbflggpFQMTDlKYcfV,HIOxgGlOmYhUDvIMsRFyMMtuRDanuQviYxCmSZGLGqSXNqKdxSzPXdhoAguGdkVxVMfSPrkzebgQWDjorziPMfhYjApSVlRwQFdb,QX,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-08-30 11:53:58,GATES,Customer,,BdyvCygAjczpaErmAWuCzAYvbgmPfjknlLEoLwgFSNdRsKWSMmEVhHNkhHHjsmsYZmEMyKCWMeeSztGOJWGMmKAGOCBuPEGloxvw,dTLGEOqjMLzBhBZgXHvPgSFypZQvLMiGXfawYEJcdBMFnwGKmVOtPWYuugTOtwXTNooqVdjwQlBmzVvgRKthoasQdwoWuOdVQwVk,DV,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-10-15 04:29:14,GATES,Customer,,hqymcDnXzORdBFDuzOAkceSjXXqivjFjXsyHQPygTHDAVinBkrreJespjmtNqpdHlHQrPDOkudSCSrqMLzJKrLfASZJcdSLMrqit,WDREIEBHbzwiSLTFvTgMUgxUuFysnljNABfPQpNadHCfedLNgyuakybgnVjdUwhHeTelEAjsdoTWfXFAzmIHvxAZsBvWkxcOnZkR,GD,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-09-01 00:35:25,GATES,Customer,,TlBFYQcRMAbwjmhuTbVIIaGZfJBCKTzfbmdnDWrCzkGsAzpdNCtwLmkCdSvEdNOJfLxFZVcNHPepBuiAbetQItSQvVixHLIhCcJz,UHEKzubdyefbtLXnNxidIooyWHWlmeffOrcDonDUtImoagENOSzdBGtfkVKFftMcvKfRTvhhWwwPQaCIQvJTyNvolLrrMrRvNBqA,KC,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-04-27 14:20:58,GATES,Customer,,bWpdvgtvIoZHQWjEnITDExdMVJkTdUXAArJuQbMSuNdppwfABOYHqKWSLuEngNYPBwnGFVWVsAoFABZmjjNpwIgkQCaUsNSeDBQe,qVbqqfKGIwIBAaoYjFvrSGlgHdbvHhLwCdXzqBDZLVhMYAyFmbXQWrZYVJeHyjOiCSmBbnXWPOHbxbXngKIwEDhRHVDFgOBPMwYC,MR,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-05-29 21:43:51,GATES,Customer,,hrHWNzwdUNfBtqryuczxeeAFVLllyOTyLgqiLQCwouAkAICZyCiOjEPAVSzOahGEaEXVpkVdLirAcpGqupCGGJSyYNlqBwPGKEHv,ADpAYCamBALDzzxlbuFKwWrtrKIRuOREKDPWClwSDdjzQZcATrHgIlCinVoZwDdMZsnUjzQZASPjgZRlFVvyjBfRgeyvRdnmrXyU,UV,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-09-06 13:40:15,GATES,Customer,,ejiqHeKAhaHDVvzfZOatXWMyYcvHmVSuJQpQjnwBLxOMeXWeUsNjstlLntSRXfakmESvjIlIoQvMEFMCurRTAMPNHNJdJCMsZDla,upgpSzGEKMDTHYRZZVwrCmMLEawguxBekJJjJvAHGGGdvYiiOHYQNNSVVeJvXdJbnunxMKHLIFGhHjEspGpuUUGQOlfjlJRrWZfm,AE,,Creation,,,,,,,,,2 Submitted,Open,,,,
CUST---2025---000001,2025-08-23 16:26:59,GATES,Customer,,UXbZDMgxNWNPNpAJBVEEJuruBdloCrZhXLKmCPoXqANDOEhcSeSBXdPdWYvWpuadUcmEhCftijyoaFKXgryMNQQZOVAYtnZcQpMY,fJqOVSdqRhpTeOFnLiffsVtyDpUMsHtZIxfYCkiqOVqlBwuNZaCOerCtTxwTuiTTJwUTxZULIDAAKbCYPQCDZxmVOpmDKIjobxVZ,RP,,Creation,,,,,,,,,2 Submitted,Open,,,,
